"MEDC_ID","MEDC_CD","MEDC_NAME","MEDC_COND","MEDC_CATG","MEDC_BRND","EXEC_ID"
1931,"936","Medicament936","Cond6","CategoryMed20","MarqueMed14",12
4949,"1851","Medicament1851","Cond7","CategoryMed37","MarqueMed20",12
7967,"969","Medicament969","Cond9","CategoryMed11","MarqueMed23",12
2400,"1357","Medicament1357","Cond1","CategoryMed26","MarqueMed22",12
5418,"474","Medicament474","Cond5","CategoryMed22","MarqueMed9",12
19570,"610","Medicament610","Cond6","CategoryMed20","MarqueMed8",12
2869,"178","Medicament178","Cond9","CategoryMed39","MarqueMed7",12
17021,"1916","Medicament1916","Cond10","CategoryMed18","MarqueMed10",12
320,"1285","Medicament1285","Cond8","CategoryMed23","MarqueMed23",12
17490,"539","Medicament539","Cond8","CategoryMed38","MarqueMed15",12
789,"1707","Medicament1707","Cond3","CategoryMed5","MarqueMed12",12
14941,"1844","Medicament1844","Cond7","CategoryMed36","MarqueMed2",12
17959,"961","Medicament961","Cond13","CategoryMed4","MarqueMed10",12
12392,"135","Medicament135","Cond13","CategoryMed8","MarqueMed14",12
15410,"467","Medicament467","Cond4","CategoryMed15","MarqueMed17",12
9843,"857","Medicament857","Cond3","CategoryMed32","MarqueMed10",12
18428,"1382","Medicament1382","Cond1","CategoryMed34","MarqueMed19",12
12861,"1772","Medicament1772","Cond5","CategoryMed13","MarqueMed13",12
15879,"89","Medicament89","Cond3","CategoryMed35","MarqueMed22",12
10312,"1278","Medicament1278","Cond12","CategoryMed10","MarqueMed6",12
13330,"395","Medicament395","Cond6","CategoryMed38","MarqueMed5",12
7763,"785","Medicament785","Cond13","CategoryMed2","MarqueMed5",12
10781,"170","Medicament170","Cond12","CategoryMed45","MarqueMed7",12
5214,"290","Medicament290","Cond3","CategoryMed21","MarqueMed15",12
13799,"817","Medicament817","Cond3","CategoryMed28","MarqueMed13",12
8232,"1205","Medicament1205","Cond10","CategoryMed37","MarqueMed22",12
2665,"1596","Medicament1596","Cond2","CategoryMed42","MarqueMed23",12
11250,"322","Medicament322","Cond7","CategoryMed10","MarqueMed18",12
5683,"712","Medicament712","Cond3","CategoryMed41","MarqueMed18",12
8701,"1628","Medicament1628","Cond10","CategoryMed13","MarqueMed5",12
3134,"218","Medicament218","Cond3","CategoryMed20","MarqueMed1",12
6152,"1133","Medicament1133","Cond4","CategoryMed5","MarqueMed21",12
585,"1523","Medicament1523","Cond13","CategoryMed15","MarqueMed7",12
3603,"640","Medicament640","Cond11","CategoryMed32","MarqueMed4",12
6621,"1556","Medicament1556","Cond6","CategoryMed43","MarqueMed1",12
1054,"1946","Medicament1946","Cond3","CategoryMed34","MarqueMed15",12
4072,"1061","Medicament1061","Cond2","CategoryMed39","MarqueMed15",12
18224,"1199","Medicament1199","Cond5","CategoryMed3","MarqueMed9",12
1523,"569","Medicament569","Cond11","CategoryMed37","MarqueMed6",12
15675,"705","Medicament705","Cond6","CategoryMed11","MarqueMed3",12
18693,"1620","Medicament1620","Cond7","CategoryMed42","MarqueMed17",12
16144,"1126","Medicament1126","Cond7","CategoryMed26","MarqueMed20",12
19162,"243","Medicament243","Cond11","CategoryMed26","MarqueMed13",12
13595,"633","Medicament633","Cond5","CategoryMed43","MarqueMed6",12
16613,"1549","Medicament1549","Cond5","CategoryMed39","MarqueMed2",12
11046,"1939","Medicament1939","Cond13","CategoryMed10","MarqueMed15",12
19631,"666","Medicament666","Cond13","CategoryMed10","MarqueMed7",12
14064,"1054","Medicament1054","Cond4","CategoryMed21","MarqueMed20",12
8497,"1444","Medicament1444","Cond2","CategoryMed12","MarqueMed13",12
17082,"1971","Medicament1971","Cond5","CategoryMed5","MarqueMed5",12
11515,"561","Medicament561","Cond8","CategoryMed42","MarqueMed8",12
14533,"1477","Medicament1477","Cond12","CategoryMed31","MarqueMed3",12
8966,"1867","Medicament1867","Cond5","CategoryMed43","MarqueMed23",12
11984,"984","Medicament984","Cond11","CategoryMed9","MarqueMed5",12
6417,"1372","Medicament1372","Cond9","CategoryMed29","MarqueMed18",12
9435,"49","Medicament49","Cond6","CategoryMed46","MarqueMed1",12
3868,"88","Medicament88","Cond11","CategoryMed29","MarqueMed21",12
12453,"1404","Medicament1404","Cond12","CategoryMed50","MarqueMed8",12
6886,"1795","Medicament1795","Cond7","CategoryMed25","MarqueMed21",12
1319,"385","Medicament385","Cond5","CategoryMed18","MarqueMed17",12
9904,"911","Medicament911","Cond12","CategoryMed15","MarqueMed23",12
4337,"130","Medicament130","Cond5","CategoryMed44","MarqueMed6",12
7355,"417","Medicament417","Cond7","CategoryMed21","MarqueMed17",12
1788,"807","Medicament807","Cond7","CategoryMed18","MarqueMed9",12
4806,"1722","Medicament1722","Cond1","CategoryMed8","MarqueMed17",12
2257,"1228","Medicament1228","Cond8","CategoryMed14","MarqueMed14",12
5275,"345","Medicament345","Cond4","CategoryMed31","MarqueMed15",12
19427,"482","Medicament482","Cond10","CategoryMed15","MarqueMed22",12
2726,"1650","Medicament1650","Cond8","CategoryMed13","MarqueMed17",12
16878,"1788","Medicament1788","Cond11","CategoryMed45","MarqueMed2",12
177,"1156","Medicament1156","Cond3","CategoryMed3","MarqueMed10",12
19896,"904","Medicament904","Cond4","CategoryMed1","MarqueMed3",12
14329,"1293","Medicament1293","Cond10","CategoryMed3","MarqueMed20",12
17347,"41","Medicament41","Cond7","CategoryMed19","MarqueMed17",12
14798,"1715","Medicament1715","Cond12","CategoryMed32","MarqueMed12",12
17816,"832","Medicament832","Cond10","CategoryMed1","MarqueMed3",12
12249,"1220","Medicament1220","Cond7","CategoryMed23","MarqueMed15",12
15267,"338","Medicament338","Cond9","CategoryMed32","MarqueMed5",12
9700,"728","Medicament728","Cond13","CategoryMed42","MarqueMed22",12
18285,"1253","Medicament1253","Cond5","CategoryMed19","MarqueMed23",12
12718,"1643","Medicament1643","Cond6","CategoryMed47","MarqueMed2",12
7151,"233","Medicament233","Cond10","CategoryMed27","MarqueMed6",12
15736,"760","Medicament760","Cond6","CategoryMed41","MarqueMed18",12
10169,"1149","Medicament1149","Cond11","CategoryMed1","MarqueMed16",12
13187,"266","Medicament266","Cond3","CategoryMed36","MarqueMed20",12
7620,"656","Medicament656","Cond11","CategoryMed18","MarqueMed8",12
10638,"1571","Medicament1571","Cond11","CategoryMed36","MarqueMed10",12
5071,"1961","Medicament1961","Cond4","CategoryMed42","MarqueMed12",12
8089,"1077","Medicament1077","Cond7","CategoryMed34","MarqueMed3",12
2522,"1467","Medicament1467","Cond6","CategoryMed7","MarqueMed13",12
11107,"1994","Medicament1994","Cond3","CategoryMed39","MarqueMed6",12
5540,"584","Medicament584","Cond6","CategoryMed13","MarqueMed9",12
8558,"15","Medicament15","Cond10","CategoryMed25","MarqueMed1",12
2991,"189","Medicament189","Cond13","CategoryMed17","MarqueMed22",12
6009,"1004","Medicament1004","Cond8","CategoryMed3","MarqueMed10",12
442,"1395","Medicament1395","Cond13","CategoryMed41","MarqueMed23",12
3460,"511","Medicament511","Cond6","CategoryMed34","MarqueMed6",12
911,"1817","Medicament1817","Cond11","CategoryMed5","MarqueMed4",12
3929,"934","Medicament934","Cond7","CategoryMed34","MarqueMed15",12
18081,"107","Medicament107","Cond6","CategoryMed40","MarqueMed3",12
1380,"44","Medicament44","Cond2","CategoryMed21","MarqueMed2",12
15532,"577","Medicament577","Cond3","CategoryMed11","MarqueMed22",12
18550,"1492","Medicament1492","Cond4","CategoryMed27","MarqueMed21",12
12983,"1882","Medicament1882","Cond8","CategoryMed20","MarqueMed3",12
16001,"0","Medicament0","Cond9","CategoryMed44","MarqueMed9",12
19019,"1914","Medicament1914","Cond3","CategoryMed35","MarqueMed4",12
13452,"504","Medicament504","Cond12","CategoryMed4","MarqueMed19",12
16470,"142","Medicament142","Cond9","CategoryMed24","MarqueMed4",12
10903,"181","Medicament181","Cond9","CategoryMed17","MarqueMed6",12
13921,"927","Medicament927","Cond6","CategoryMed33","MarqueMed4",12
8354,"1315","Medicament1315","Cond10","CategoryMed45","MarqueMed5",12
16939,"1842","Medicament1842","Cond6","CategoryMed45","MarqueMed7",12
11372,"432","Medicament432","Cond7","CategoryMed30","MarqueMed15",12
5805,"822","Medicament822","Cond6","CategoryMed40","MarqueMed4",12
14390,"1348","Medicament1348","Cond10","CategoryMed2","MarqueMed22",12
8823,"1738","Medicament1738","Cond9","CategoryMed44","MarqueMed23",12
11841,"855","Medicament855","Cond13","CategoryMed29","MarqueMed4",12
6274,"1243","Medicament1243","Cond10","CategoryMed1","MarqueMed15",12
9292,"360","Medicament360","Cond4","CategoryMed8","MarqueMed15",12
3725,"750","Medicament750","Cond8","CategoryMed30","MarqueMed9",12
6743,"1666","Medicament1666","Cond2","CategoryMed45","MarqueMed14",12
1176,"256","Medicament256","Cond6","CategoryMed15","MarqueMed19",12
9761,"783","Medicament783","Cond13","CategoryMed49","MarqueMed13",12
4194,"1171","Medicament1171","Cond13","CategoryMed27","MarqueMed7",12
7212,"289","Medicament289","Cond3","CategoryMed35","MarqueMed16",12
1645,"679","Medicament679","Cond4","CategoryMed17","MarqueMed21",12
4663,"1594","Medicament1594","Cond2","CategoryMed32","MarqueMed14",12
18815,"1730","Medicament1730","Cond7","CategoryMed44","MarqueMed21",12
2114,"11","Medicament11","Cond2","CategoryMed31","MarqueMed3",12
5132,"216","Medicament216","Cond1","CategoryMed25","MarqueMed1",12
19284,"353","Medicament353","Cond7","CategoryMed44","MarqueMed11",12
2583,"1521","Medicament1521","Cond9","CategoryMed48","MarqueMed14",12
16735,"1659","Medicament1659","Cond4","CategoryMed4","MarqueMed5",12
34,"1027","Medicament1027","Cond4","CategoryMed31","MarqueMed9",12
19753,"776","Medicament776","Cond12","CategoryMed19","MarqueMed9",12
14186,"1164","Medicament1164","Cond9","CategoryMed38","MarqueMed22",12
17204,"281","Medicament281","Cond8","CategoryMed22","MarqueMed9",12
11637,"671","Medicament671","Cond9","CategoryMed6","MarqueMed8",12
14655,"1587","Medicament1587","Cond1","CategoryMed29","MarqueMed19",12
17673,"703","Medicament703","Cond7","CategoryMed40","MarqueMed1",12
12106,"1092","Medicament1092","Cond7","CategoryMed1","MarqueMed20",12
15124,"209","Medicament209","Cond9","CategoryMed16","MarqueMed10",12
9557,"6","Medicament6","Cond11","CategoryMed39","MarqueMed13",12
12575,"1514","Medicament1514","Cond11","CategoryMed12","MarqueMed17",12
7008,"1904","Medicament1904","Cond6","CategoryMed2","MarqueMed18",12
15593,"631","Medicament631","Cond1","CategoryMed3","MarqueMed9",12
10026,"102","Medicament102","Cond2","CategoryMed39","MarqueMed1",12
13044,"1937","Medicament1937","Cond1","CategoryMed29","MarqueMed2",12
7477,"527","Medicament527","Cond9","CategoryMed31","MarqueMed10",12
10495,"1442","Medicament1442","Cond3","CategoryMed46","MarqueMed15",12
4928,"1832","Medicament1832","Cond12","CategoryMed25","MarqueMed1",12
7946,"95","Medicament95","Cond4","CategoryMed32","MarqueMed5",12
2379,"1338","Medicament1338","Cond4","CategoryMed26","MarqueMed12",12
5397,"455","Medicament455","Cond11","CategoryMed21","MarqueMed1",12
8415,"1370","Medicament1370","Cond4","CategoryMed44","MarqueMed6",12
2848,"1760","Medicament1760","Cond12","CategoryMed25","MarqueMed4",12
5866,"878","Medicament878","Cond5","CategoryMed44","MarqueMed8",12
299,"1266","Medicament1266","Cond2","CategoryMed19","MarqueMed18",12
3317,"383","Medicament383","Cond2","CategoryMed5","MarqueMed4",12
17469,"52","Medicament52","Cond12","CategoryMed44","MarqueMed13",12
768,"1689","Medicament1689","Cond6","CategoryMed23","MarqueMed13",12
3786,"805","Medicament805","Cond1","CategoryMed47","MarqueMed14",12
17938,"942","Medicament942","Cond9","CategoryMed3","MarqueMed22",12
1237,"310","Medicament310","Cond7","CategoryMed19","MarqueMed6",12
15389,"448","Medicament448","Cond9","CategoryMed40","MarqueMed16",12
18407,"1363","Medicament1363","Cond12","CategoryMed30","MarqueMed23",12
12840,"1753","Medicament1753","Cond13","CategoryMed49","MarqueMed8",12
15858,"870","Medicament870","Cond4","CategoryMed49","MarqueMed23",12
18876,"1786","Medicament1786","Cond9","CategoryMed38","MarqueMed3",12
13309,"376","Medicament376","Cond7","CategoryMed32","MarqueMed3",12
16327,"1291","Medicament1291","Cond8","CategoryMed19","MarqueMed17",12
10760,"1681","Medicament1681","Cond4","CategoryMed35","MarqueMed19",12
13778,"799","Medicament799","Cond6","CategoryMed23","MarqueMed2",12
8211,"1187","Medicament1187","Cond12","CategoryMed24","MarqueMed19",12
11229,"303","Medicament303","Cond2","CategoryMed4","MarqueMed12",12
5662,"694","Medicament694","Cond13","CategoryMed10","MarqueMed19",12
14247,"1219","Medicament1219","Cond8","CategoryMed4","MarqueMed12",12
8680,"1609","Medicament1609","Cond4","CategoryMed39","MarqueMed1",12
11698,"726","Medicament726","Cond6","CategoryMed2","MarqueMed10",12
6131,"1114","Medicament1114","Cond3","CategoryMed13","MarqueMed2",12
9149,"231","Medicament231","Cond4","CategoryMed2","MarqueMed16",12
3582,"621","Medicament621","Cond1","CategoryMed13","MarqueMed18",12
6600,"1537","Medicament1537","Cond11","CategoryMed31","MarqueMed13",12
1033,"1927","Medicament1927","Cond6","CategoryMed12","MarqueMed11",12
9618,"654","Medicament654","Cond7","CategoryMed13","MarqueMed13",12
4051,"1042","Medicament1042","Cond6","CategoryMed26","MarqueMed4",12
7069,"196","Medicament196","Cond9","CategoryMed16","MarqueMed15",12
1502,"55","Medicament55","Cond12","CategoryMed17","MarqueMed16",12
4520,"1465","Medicament1465","Cond6","CategoryMed9","MarqueMed19",12
18672,"1601","Medicament1601","Cond1","CategoryMed40","MarqueMed11",12
1971,"972","Medicament972","Cond2","CategoryMed5","MarqueMed2",12
16123,"1107","Medicament1107","Cond4","CategoryMed39","MarqueMed1",12
19141,"224","Medicament224","Cond3","CategoryMed23","MarqueMed17",12
2440,"1393","Medicament1393","Cond4","CategoryMed20","MarqueMed7",12
16592,"153","Medicament153","Cond7","CategoryMed45","MarqueMed23",12
19610,"647","Medicament647","Cond3","CategoryMed35","MarqueMed21",12
14043,"1035","Medicament1035","Cond10","CategoryMed36","MarqueMed3",12
17061,"1952","Medicament1952","Cond13","CategoryMed28","MarqueMed5",12
11494,"542","Medicament542","Cond12","CategoryMed16","MarqueMed5",12
14512,"1458","Medicament1458","Cond10","CategoryMed26","MarqueMed4",12
17530,"575","Medicament575","Cond10","CategoryMed15","MarqueMed3",12
11963,"965","Medicament965","Cond9","CategoryMed42","MarqueMed14",12
14981,"1880","Medicament1880","Cond1","CategoryMed46","MarqueMed8",12
9414,"470","Medicament470","Cond5","CategoryMed18","MarqueMed21",12
12432,"1386","Medicament1386","Cond13","CategoryMed30","MarqueMed8",12
6865,"1776","Medicament1776","Cond4","CategoryMed15","MarqueMed2",12
15450,"502","Medicament502","Cond6","CategoryMed24","MarqueMed6",12
9883,"893","Medicament893","Cond7","CategoryMed1","MarqueMed23",12
4316,"1281","Medicament1281","Cond6","CategoryMed20","MarqueMed8",12
12901,"1808","Medicament1808","Cond5","CategoryMed9","MarqueMed23",12
7334,"399","Medicament399","Cond3","CategoryMed33","MarqueMed9",12
10352,"1313","Medicament1313","Cond5","CategoryMed46","MarqueMed22",12
4785,"1703","Medicament1703","Cond11","CategoryMed35","MarqueMed17",12
7803,"820","Medicament820","Cond1","CategoryMed48","MarqueMed6",12
2236,"1209","Medicament1209","Cond11","CategoryMed21","MarqueMed4",12
5254,"326","Medicament326","Cond1","CategoryMed20","MarqueMed2",12
8272,"1241","Medicament1241","Cond6","CategoryMed21","MarqueMed12",12
2705,"1631","Medicament1631","Cond8","CategoryMed26","MarqueMed10",12
5723,"749","Medicament749","Cond4","CategoryMed17","MarqueMed22",12
156,"1137","Medicament1137","Cond4","CategoryMed33","MarqueMed15",12
19875,"886","Medicament886","Cond6","CategoryMed37","MarqueMed12",12
3174,"254","Medicament254","Cond3","CategoryMed28","MarqueMed9",12
17326,"391","Medicament391","Cond7","CategoryMed11","MarqueMed5",12
625,"156","Medicament156","Cond10","CategoryMed24","MarqueMed5",12
17795,"813","Medicament813","Cond3","CategoryMed35","MarqueMed17",12
1094,"1982","Medicament1982","Cond12","CategoryMed2","MarqueMed8",12
15246,"319","Medicament319","Cond9","CategoryMed36","MarqueMed2",12
18264,"1234","Medicament1234","Cond13","CategoryMed32","MarqueMed21",12
12697,"1624","Medicament1624","Cond9","CategoryMed35","MarqueMed6",12
15715,"741","Medicament741","Cond11","CategoryMed12","MarqueMed5",12
10148,"113","Medicament113","Cond10","CategoryMed39","MarqueMed10",12
18733,"1657","Medicament1657","Cond11","CategoryMed8","MarqueMed16",12
13166,"247","Medicament247","Cond6","CategoryMed36","MarqueMed21",12
16184,"1162","Medicament1162","Cond5","CategoryMed4","MarqueMed4",12
10617,"1552","Medicament1552","Cond10","CategoryMed38","MarqueMed9",12
13635,"67","Medicament67","Cond8","CategoryMed5","MarqueMed15",12
8068,"1058","Medicament1058","Cond4","CategoryMed15","MarqueMed20",12
11086,"1975","Medicament1975","Cond8","CategoryMed42","MarqueMed5",12
5519,"565","Medicament565","Cond4","CategoryMed44","MarqueMed3",12
14104,"1090","Medicament1090","Cond8","CategoryMed17","MarqueMed18",12
8537,"1480","Medicament1480","Cond7","CategoryMed47","MarqueMed2",12
2970,"1870","Medicament1870","Cond5","CategoryMed15","MarqueMed6",12
11555,"598","Medicament598","Cond2","CategoryMed21","MarqueMed4",12
5988,"988","Medicament988","Cond4","CategoryMed28","MarqueMed9",12
9006,"1902","Medicament1902","Cond3","CategoryMed31","MarqueMed13",12
3439,"493","Medicament493","Cond13","CategoryMed27","MarqueMed9",12
6457,"1408","Medicament1408","Cond10","CategoryMed44","MarqueMed21",12
890,"1799","Medicament1799","Cond5","CategoryMed1","MarqueMed10",12
3908,"915","Medicament915","Cond10","CategoryMed45","MarqueMed16",12
6926,"1830","Medicament1830","Cond6","CategoryMed38","MarqueMed6",12
1359,"420","Medicament420","Cond1","CategoryMed20","MarqueMed9",12
4377,"1336","Medicament1336","Cond10","CategoryMed41","MarqueMed2",12
18529,"1473","Medicament1473","Cond7","CategoryMed16","MarqueMed22",12
1828,"843","Medicament843","Cond2","CategoryMed25","MarqueMed19",12
15980,"980","Medicament980","Cond10","CategoryMed19","MarqueMed20",12
18998,"1896","Medicament1896","Cond4","CategoryMed2","MarqueMed9",12
16449,"1400","Medicament1400","Cond4","CategoryMed39","MarqueMed11",12
19467,"518","Medicament518","Cond2","CategoryMed9","MarqueMed12",12
13900,"908","Medicament908","Cond12","CategoryMed41","MarqueMed17",12
16918,"1823","Medicament1823","Cond11","CategoryMed11","MarqueMed8",12
11351,"413","Medicament413","Cond9","CategoryMed15","MarqueMed11",12
19936,"940","Medicament940","Cond5","CategoryMed36","MarqueMed23",12
14369,"1329","Medicament1329","Cond7","CategoryMed1","MarqueMed13",12
8802,"1719","Medicament1719","Cond6","CategoryMed9","MarqueMed9",12
17387,"446","Medicament446","Cond4","CategoryMed10","MarqueMed21",12
11820,"836","Medicament836","Cond10","CategoryMed36","MarqueMed13",12
14838,"1751","Medicament1751","Cond12","CategoryMed43","MarqueMed21",12
9271,"341","Medicament341","Cond9","CategoryMed21","MarqueMed2",12
12289,"1257","Medicament1257","Cond10","CategoryMed31","MarqueMed4",12
6722,"1647","Medicament1647","Cond13","CategoryMed38","MarqueMed15",12
9740,"764","Medicament764","Cond1","CategoryMed19","MarqueMed22",12
4173,"1152","Medicament1152","Cond2","CategoryMed19","MarqueMed20",12
12758,"168","Medicament168","Cond3","CategoryMed20","MarqueMed3",12
7191,"27","Medicament27","Cond6","CategoryMed37","MarqueMed10",12
1624,"66","Medicament66","Cond6","CategoryMed15","MarqueMed5",12
10209,"1185","Medicament1185","Cond11","CategoryMed33","MarqueMed19",12
4642,"1575","Medicament1575","Cond3","CategoryMed27","MarqueMed21",12
7660,"692","Medicament692","Cond8","CategoryMed4","MarqueMed23",12
2093,"1080","Medicament1080","Cond5","CategoryMed12","MarqueMed7",12
5111,"1998","Medicament1998","Cond8","CategoryMed32","MarqueMed6",12
2562,"1502","Medicament1502","Cond9","CategoryMed46","MarqueMed22",12
5580,"62","Medicament62","Cond8","CategoryMed13","MarqueMed11",12
13,"1008","Medicament1008","Cond8","CategoryMed12","MarqueMed1",12
19732,"757","Medicament757","Cond11","CategoryMed34","MarqueMed22",12
3031,"1925","Medicament1925","Cond8","CategoryMed14","MarqueMed21",12
17183,"262","Medicament262","Cond4","CategoryMed16","MarqueMed14",12
482,"1430","Medicament1430","Cond2","CategoryMed33","MarqueMed17",12
14634,"1568","Medicament1568","Cond12","CategoryMed27","MarqueMed17",12
17652,"685","Medicament685","Cond11","CategoryMed19","MarqueMed1",12
951,"1853","Medicament1853","Cond3","CategoryMed16","MarqueMed14",12
15103,"1990","Medicament1990","Cond8","CategoryMed33","MarqueMed18",12
18121,"1105","Medicament1105","Cond4","CategoryMed9","MarqueMed2",12
12554,"1496","Medicament1496","Cond8","CategoryMed26","MarqueMed20",12
15572,"612","Medicament612","Cond1","CategoryMed41","MarqueMed8",12
10005,"1000","Medicament1000","Cond6","CategoryMed46","MarqueMed3",12
18590,"1528","Medicament1528","Cond4","CategoryMed34","MarqueMed15",12
13023,"1918","Medicament1918","Cond3","CategoryMed43","MarqueMed7",12
7456,"508","Medicament508","Cond7","CategoryMed34","MarqueMed5",12
16041,"1033","Medicament1033","Cond1","CategoryMed29","MarqueMed3",12
10474,"1423","Medicament1423","Cond5","CategoryMed28","MarqueMed15",12
13492,"540","Medicament540","Cond3","CategoryMed40","MarqueMed18",12
7925,"930","Medicament930","Cond13","CategoryMed10","MarqueMed17",12
10943,"1846","Medicament1846","Cond1","CategoryMed3","MarqueMed23",12
5376,"436","Medicament436","Cond9","CategoryMed30","MarqueMed1",12
8394,"1351","Medicament1351","Cond11","CategoryMed29","MarqueMed19",12
2827,"1741","Medicament1741","Cond1","CategoryMed32","MarqueMed9",12
11412,"469","Medicament469","Cond5","CategoryMed45","MarqueMed23",12
5845,"859","Medicament859","Cond5","CategoryMed12","MarqueMed1",12
8863,"1774","Medicament1774","Cond13","CategoryMed15","MarqueMed20",12
3296,"364","Medicament364","Cond13","CategoryMed3","MarqueMed6",12
6314,"128","Medicament128","Cond7","CategoryMed15","MarqueMed21",12
747,"167","Medicament167","Cond5","CategoryMed5","MarqueMed21",12
3765,"787","Medicament787","Cond7","CategoryMed16","MarqueMed2",12
1216,"292","Medicament292","Cond10","CategoryMed12","MarqueMed14",12
4234,"1207","Medicament1207","Cond11","CategoryMed14","MarqueMed17",12
18386,"1344","Medicament1344","Cond10","CategoryMed36","MarqueMed13",12
1685,"714","Medicament714","Cond4","CategoryMed12","MarqueMed2",12
15837,"851","Medicament851","Cond3","CategoryMed29","MarqueMed22",12
18855,"1767","Medicament1767","Cond13","CategoryMed10","MarqueMed20",12
13288,"357","Medicament357","Cond6","CategoryMed17","MarqueMed1",12
16306,"1272","Medicament1272","Cond3","CategoryMed38","MarqueMed7",12
19324,"39","Medicament39","Cond11","CategoryMed49","MarqueMed9",12
13757,"78","Medicament78","Cond9","CategoryMed20","MarqueMed2",12
16775,"1695","Medicament1695","Cond10","CategoryMed40","MarqueMed22",12
11208,"285","Medicament285","Cond5","CategoryMed29","MarqueMed22",12
14226,"120","Medicament120","Cond6","CategoryMed11","MarqueMed10",12
8659,"1590","Medicament1590","Cond1","CategoryMed50","MarqueMed21",12
17244,"317","Medicament317","Cond8","CategoryMed35","MarqueMed17",12
11677,"707","Medicament707","Cond6","CategoryMed7","MarqueMed12",12
14695,"1622","Medicament1622","Cond13","CategoryMed44","MarqueMed10",12
9128,"212","Medicament212","Cond3","CategoryMed29","MarqueMed1",12
12146,"1128","Medicament1128","Cond3","CategoryMed42","MarqueMed13",12
6579,"1518","Medicament1518","Cond1","CategoryMed15","MarqueMed4",12
9597,"635","Medicament635","Cond5","CategoryMed37","MarqueMed18",12
4030,"1023","Medicament1023","Cond1","CategoryMed32","MarqueMed20",12
7048,"1940","Medicament1940","Cond7","CategoryMed1","MarqueMed17",12
1481,"530","Medicament530","Cond3","CategoryMed23","MarqueMed18",12
10066,"1056","Medicament1056","Cond8","CategoryMed25","MarqueMed2",12
4499,"1446","Medicament1446","Cond5","CategoryMed36","MarqueMed18",12
7517,"563","Medicament563","Cond8","CategoryMed46","MarqueMed6",12
1950,"953","Medicament953","Cond2","CategoryMed47","MarqueMed16",12
4968,"1869","Medicament1869","Cond13","CategoryMed2","MarqueMed16",12
19120,"205","Medicament205","Cond9","CategoryMed10","MarqueMed11",12
2419,"1374","Medicament1374","Cond4","CategoryMed21","MarqueMed5",12
5437,"491","Medicament491","Cond5","CategoryMed13","MarqueMed15",12
19589,"628","Medicament628","Cond4","CategoryMed16","MarqueMed8",12
2888,"1797","Medicament1797","Cond2","CategoryMed20","MarqueMed16",12
17040,"1933","Medicament1933","Cond11","CategoryMed22","MarqueMed18",12
339,"1301","Medicament1301","Cond3","CategoryMed18","MarqueMed12",12
14491,"1439","Medicament1439","Cond9","CategoryMed42","MarqueMed23",12
17509,"556","Medicament556","Cond2","CategoryMed22","MarqueMed8",12
11942,"946","Medicament946","Cond8","CategoryMed6","MarqueMed19",12
14960,"1861","Medicament1861","Cond5","CategoryMed39","MarqueMed23",12
17978,"979","Medicament979","Cond1","CategoryMed9","MarqueMed6",12
12411,"1367","Medicament1367","Cond3","CategoryMed7","MarqueMed19",12
15429,"484","Medicament484","Cond5","CategoryMed1","MarqueMed3",12
9862,"874","Medicament874","Cond9","CategoryMed31","MarqueMed20",12
12880,"179","Medicament179","Cond13","CategoryMed31","MarqueMed6",12
7313,"38","Medicament38","Cond13","CategoryMed28","MarqueMed12",12
15898,"906","Medicament906","Cond2","CategoryMed14","MarqueMed14",12
10331,"1295","Medicament1295","Cond9","CategoryMed36","MarqueMed10",12
13349,"411","Medicament411","Cond10","CategoryMed36","MarqueMed13",12
7782,"801","Medicament801","Cond9","CategoryMed31","MarqueMed10",12
10800,"1717","Medicament1717","Cond13","CategoryMed3","MarqueMed22",12
5233,"307","Medicament307","Cond4","CategoryMed34","MarqueMed8",12
8251,"1222","Medicament1222","Cond2","CategoryMed39","MarqueMed9",12
2684,"1612","Medicament1612","Cond3","CategoryMed36","MarqueMed20",12
11269,"34","Medicament34","Cond7","CategoryMed44","MarqueMed20",12
5702,"73","Medicament73","Cond5","CategoryMed2","MarqueMed1",12
135,"1118","Medicament1118","Cond4","CategoryMed48","MarqueMed14",12
8720,"1645","Medicament1645","Cond10","CategoryMed32","MarqueMed5",12
3153,"235","Medicament235","Cond2","CategoryMed20","MarqueMed7",12
6171,"1150","Medicament1150","Cond2","CategoryMed35","MarqueMed19",12
604,"1540","Medicament1540","Cond10","CategoryMed46","MarqueMed19",12
3622,"658","Medicament658","Cond5","CategoryMed11","MarqueMed4",12
17774,"795","Medicament795","Cond13","CategoryMed29","MarqueMed12",12
1073,"1963","Medicament1963","Cond11","CategoryMed25","MarqueMed2",12
4091,"1079","Medicament1079","Cond5","CategoryMed25","MarqueMed12",12
18243,"1215","Medicament1215","Cond6","CategoryMed27","MarqueMed2",12
1542,"586","Medicament586","Cond1","CategoryMed29","MarqueMed20",12
15694,"722","Medicament722","Cond6","CategoryMed22","MarqueMed18",12
18712,"1638","Medicament1638","Cond7","CategoryMed40","MarqueMed11",12
13145,"228","Medicament228","Cond7","CategoryMed9","MarqueMed2",12
16163,"1143","Medicament1143","Cond11","CategoryMed39","MarqueMed16",12
19181,"260","Medicament260","Cond4","CategoryMed50","MarqueMed2",12
13614,"650","Medicament650","Cond9","CategoryMed16","MarqueMed12",12
16632,"1566","Medicament1566","Cond7","CategoryMed49","MarqueMed1",12
